mmsi,length,tonnage,tonnage_type,Engine_Power,Power_Units,power
416002175,28.2,97.06,GT,939,HP,704.25
416002195,28.2,98.47,GT,600,HP,450.0
416002039,28.3,98.17,GT,940,HP,705.0
416002147,23.26,64.98,GT,400,HP,300.0
416002142,23.6,68.08,GT,545,HP,408.75
416002206,27.88,83,GT,500,HP,375.0
416002216,24.9,79.56,GT,750,HP,562.5
416002201,24.2,56.6,GT,545,HP,408.75
416001043,25.06,62.59,GT,570,HP,427.5
416002281,29.7,98,GT,640,HP,480.0
416002269,26.1,74.89,GT,600,HP,450.0
416002291,25.9,79.86,GT,600,HP,450.0
416002304,25,75,GT,750,HP,562.5
416173500,29.7,98,GT,1000,HP,750.0
416002298,25.8,79.72,GT,545,HP,408.75
416002446,26,79.92,GT,600,HP,450.0
431798000,54.8,499,GRT,735,KW,735.0
431798000,54.8,499,GRT,735,KW,735.0
431798000,54.8,499,GRT,735,KW,735.0
431798000,54.8,499,GRT,735,KW,735.0
431798000,54.8,499,GRT,735,KW,735.0
416002404,25.78,78.91,GT,940,HP,705.0
416002404,25.78,78.91,GT,940,HP,705.0
416002447,28.2,98.86,GT,939,HP,704.25
416002425,29.7,99,GT,935,HP,701.25
416002445,26,74.58,GT,650,HP,487.5
431602342,47.5,398,GRT,735,KW,735.0
431602342,47.5,398,GRT,735,KW,735.0
431602342,47.5,398,GRT,735,KW,735.0
431602342,47.5,398,GRT,735,KW,735.0
431602342,47.5,398,GRT,735,KW,735.0
416002465,26.1,76.66,GT,829,HP,621.75
416002477,26.8,85.16,GT,650,HP,487.5
416002492,26.8,85.6,GT,650,HP,487.5
416002537,26,79.5,GRT,760,HP,570.0
431602620,49.9,409,GRT,735,KW,735.0
431602620,49.9,409,GRT,735,KW,735.0
431602620,49.9,409,GRT,735,KW,735.0
431602620,49.9,409,GRT,735,KW,735.0
431602620,49.9,409,GRT,735,KW,735.0
416175800,29.28,98,GT,940,HP,705.0
416002566,29.28,98,GT,1000,HP,750.0
416002515,27.2,79.58,GT,600,HP,450.0
416002568,26,79.89,GT,640,HP,480.0
416002596,29.7,98,GT,940,HP,705.0
416002556,28.2,96.53,GT,829,HP,621.75
416002556,28.2,96.53,GT,829,HP,621.75
416002642,26.8,87.43,GT,750,HP,562.5
416002605,26.1,72.78,GT,600,HP,450.0
416002586,28.2,98.88,GT,829,HP,621.75
416002586,28.2,98.88,GT,829,HP,621.75
416171600,59.2,635,GT,1600,HP,1200.0
416171600,59.2,635,GT,1600,HP,1200.0
416171700,59.2,635,GT,1600,HP,1200.0
416171700,59.2,635,GT,1600,HP,1200.0
416123900,55.75,568,GT,1400,HP,1050.0
416123900,55.75,568,GT,1400,HP,1050.0
431725000,54.8,499,GRT,735,KW,735.0
431725000,54.8,499,GRT,735,KW,735.0
431725000,54.8,499,GRT,735,KW,735.0
431725000,54.8,499,GRT,735,KW,735.0
431725000,54.8,499,GRT,735,KW,735.0
416164600,56,530,GT,1400,HP,1050.0
416164600,56,530,GT,1400,HP,1050.0
432447000,49.99,439,GRT,735,KW,735.0
432447000,49.99,439,GRT,735,KW,735.0
432447000,49.99,439,GRT,735,KW,735.0
432447000,49.99,439,GRT,735,KW,735.0
432447000,49.99,439,GRT,735,KW,735.0
416002681,29.88,99,GT,640,HP,480.0
416002643,26.1,79.78,GT,500,HP,375.0
416002632,28.6,98,GT,829,HP,621.75
416053500,55.9,496,GT,1200,HP,900.0
416053500,55.9,496,GT,1200,HP,900.0
416053500,55.9,496,GT,1200,HP,900.0
416118500,40,296,GT,1000,HP,750.0
416118500,40,296,GT,1000,HP,750.0
431602220,49.32,409,GRT,698,KW,698.0
431602220,49.32,409,GRT,698,KW,698.0
431602220,49.32,409,GRT,698,KW,698.0
431602220,49.32,409,GRT,698,KW,698.0
431602220,49.32,409,GRT,698,KW,698.0
416142600,41,363,GT,1000,HP,750.0
416142600,41,363,GT,1000,HP,750.0
416641000,55.75,712.33,GT,1200,HP,900.0
416641000,55.75,712.33,GT,1200,HP,900.0
416641000,55.75,712.33,GT,1200,HP,900.0
416174900,54.2,712.68,GT,1200,HP,900.0
416174900,54.2,712.68,GT,1200,HP,900.0
416174900,54.2,712.68,GT,1200,HP,900.0
416779000,56.65,719,GT,1300,HP,975.0
416779000,56.65,719,GT,1300,HP,975.0
416779000,56.65,719,GT,1300,HP,975.0
431457000,50.97,439,GRT,1176,KW,1176.0
431457000,50.97,439,GRT,1176,KW,1176.0
431457000,50.97,439,GRT,1176,KW,1176.0
431457000,50.97,439,GRT,1176,KW,1176.0
431457000,50.97,439,GRT,1176,KW,1176.0
416822000,54.85,711,GT,1400,HP,1050.0
416822000,54.85,711,GT,1400,HP,1050.0
422802062,56.3,717,GT,1400,HP,1050.0
422802062,56.3,717,GT,1400,HP,1050.0
416072600,55.2,705,GT,1200,HP,900.0
416072600,55.2,705,GT,1200,HP,900.0
416099800,56.96,707,GT,1400,HP,1050.0
416099800,56.96,707,GT,1400,HP,1050.0
416099800,56.96,707,GT,1400,HP,1050.0
416623000,55.9,535,GT,1200,HP,900.0
416623000,55.9,535,GT,1200,HP,900.0
431602260,49.32,409,GRT,698,KW,698.0
431602260,49.32,409,GRT,698,KW,698.0
431602260,49.32,409,GRT,698,KW,698.0
431602260,49.32,409,GRT,698,KW,698.0
431602260,49.32,409,GRT,698,KW,698.0
416303000,57.78,720,GT,1500,HP,1125.0
416303000,57.78,720,GT,1500,HP,1125.0
431490000,49.2,390,GT,735,KW,735.0
431490000,49.2,390,GT,735,KW,735.0
431490000,49.2,390,GT,735,KW,735.0
431490000,49.2,390,GT,735,KW,735.0
431490000,49.2,390,GT,735,KW,735.0
431602530,51.2,439,GRT,1250,KW,1250.0
431602530,51.2,439,GRT,1250,KW,1250.0
431602530,51.2,439,GRT,1250,KW,1250.0
431602530,51.2,439,GRT,1250,KW,1250.0
416333000,59.2,630,GT,1400,HP,1050.0
416333000,59.2,630,GT,1400,HP,1050.0
416353000,59.2,628,GT,1500,HP,1125.0
416353000,59.2,628,GT,1500,HP,1125.0
416338000,56.18,503,GT,1500,HP,1125.0
416338000,56.18,503,GT,1500,HP,1125.0
416349000,58.8,660,GT,1500,HP,1125.0
416349000,58.8,660,GT,1500,HP,1125.0
416091900,59.2,697,GT,1600,HP,1200.0
416091900,59.2,697,GT,1600,HP,1200.0
416120500,57.78,643,GT,1500,HP,1125.0
416120500,57.78,643,GT,1500,HP,1125.0
416119900,56,525,GT,1500,HP,1125.0
416119900,56,525,GT,1500,HP,1125.0
416120600,56,530,GT,1500,HP,1125.0
416120600,56,530,GT,1500,HP,1125.0
416091600,55.9,531,GT,1200,HP,900.0
416091600,55.9,531,GT,1200,HP,900.0
416091600,55.9,531,GT,1200,HP,900.0
416532000,64.76,995,GT,3000,HP,2250.0
416017500,66.2,996,GT,3000,HP,2250.0
416001500,66.2,995,GT,3000,HP,2250.0
416043800,64.7,995,GT,3000,HP,2250.0
416500000,65.7,"1,098.00",GT,3000,HP,2250.0
416898000,65.8,"1,098.00",GT,3000,HP,2250.0
416001800,69.26,"1,091.00",GT,3000,HP,2250.0
416574000,69.2,"1,091.00",GT,3000,HP,2250.0
416016600,69.25,"1,089.00",GT,3000,HP,2250.0
416853000,78.25,"1,735.00",GT,4000,HP,3000.0
416899000,70.26,"1,124.00",GT,3200,HP,2400.0
416501000,69.26,"1,096.00",GT,3200,HP,2400.0
416411000,72.37,"1,179.00",GT,3200,HP,2400.0
431801000,56.2,499,GRT,1471,KW,1471.0
431801000,56.2,499,GRT,1471,KW,1471.0
431487000,56.87,499,GRT,1471,KW,1471.0
431487000,56.87,499,GRT,1471,KW,1471.0
431620000,49.9,467,GRT,735,KW,735.0
431620000,49.9,467,GRT,735,KW,735.0
431620000,49.9,467,GRT,735,KW,735.0
431620000,49.9,467,GRT,735,KW,735.0
1,211.6,"1,809.00",GRT,4300,HP,3225.0
1,211.6,"1,809.00",GRT,4300,HP,3225.0
431101320,49.9,409,GRT,735,KW,735.0
431101320,49.9,409,GRT,735,KW,735.0
431101320,49.9,409,GRT,735,KW,735.0
431101320,49.9,409,GRT,735,KW,735.0
431101320,49.9,409,GRT,735,KW,735.0
577322000,57.75,618,GRT,1000,PS,740.0
577145000,53.61,617,GRT,1000,PS,740.0
577145000,53.61,617,GRT,1000,PS,740.0
577146000,56.08,660,GRT,1000,PS,740.0
577146000,56.08,660,GRT,1000,PS,740.0
338060008,78.5,160,GRT,700,HP,525.0
338060008,78.5,160,GRT,700,HP,525.0
303345000,182.1,"1,072.00",GRT,3600,HP,2700.0
303345000,182.1,"1,072.00",GRT,3600,HP,2700.0
367338850,69,126,GRT,750,HP,562.5
368489000,200.7,"1,167.00",GRT,3600,HP,2700.0
368489000,200.7,"1,167.00",GRT,3600,HP,2700.0
367324020,83.7,136,GRT,365,HP,273.75
367324020,83.7,136,GRT,365,HP,273.75
576811000,46.75,558,GRT,1200,PS,888.0
576811000,46.75,558,GRT,1200,PS,888.0
576811000,46.75,558,GRT,1200,PS,888.0
576890000,46.77,558,GRT,1200,PS,888.0
576890000,46.77,558,GRT,1200,PS,888.0
576890000,46.77,558,GRT,1200,PS,888.0
576770000,37.5,199,GRT,1300,PS,962.0
576770000,37.5,199,GRT,1300,PS,962.0
576770000,37.5,199,GRT,1300,PS,962.0
576737000,58.7,637.5,GRT,1400,PS,1036.0
576737000,58.7,637.5,GRT,1400,PS,1036.0
576737000,58.7,637.5,GRT,1400,PS,1036.0
576843000,50.8,625,GRT,1600,PS,1184.0
576843000,50.8,625,GRT,1600,PS,1184.0
576843000,50.8,625,GRT,1600,PS,1184.0
576850000,48.6,498,GRT,1400,PS,1036.0
576850000,48.6,498,GRT,1400,PS,1036.0
576850000,48.6,498,GRT,1400,PS,1036.0
576877000,44.99,492,GRT,1100,HP,825.0
576877000,44.99,492,GRT,1100,HP,825.0
576877000,44.99,492,GRT,1100,HP,825.0
576754000,23.8,93.18,GRT,760,PS,562.4
431700660,48.4,427,GRT,735,KW,735.0
431700660,48.4,427,GRT,735,KW,735.0
431700660,48.4,427,GRT,735,KW,735.0
431700660,48.4,427,GRT,735,KW,735.0
440089000,50.01,442,GRT,1000,HP,750.0
440089000,50.01,442,GRT,1000,HP,750.0
440089000,50.01,442,GRT,1000,HP,750.0
440089000,50.01,442,GRT,1000,HP,750.0
440089000,50.01,442,GRT,1000,HP,750.0
367466760,89.4,189,GRT,540,HP,405.0
367466760,89.4,189,GRT,540,HP,405.0
367323610,84.7,142,GRT,540,HP,405.0
367323610,84.7,142,GRT,540,HP,405.0
367666000,260.1,"2,024.00",GRT,3600,HP,2700.0
367666000,260.1,"2,024.00",GRT,3600,HP,2700.0
431200970,56.87,499,GRT,1471,KW,1471.0
431200970,56.87,499,GRT,1471,KW,1471.0
576634000,46.5,499,GRT,1200,PS,888.0
576634000,46.5,499,GRT,1200,PS,888.0
576634000,46.5,499,GRT,1200,PS,888.0
576736000,50.08,637,GRT,1300,PS,962.0
576736000,50.08,637,GRT,1300,PS,962.0
576736000,50.08,637,GRT,1300,PS,962.0
576695000,23.8,93.18,GRT,460,PS,340.4
576696000,23.8,93.18,GRT,450,PS,333.0
533111749,71.23,"1,099.00",GT,2354,KW,2354.0
553111756,89.21,"2,386.00",GRT,3355,KW,3355.0
553111740,70.59,"1,280.00",GRT,3200,PS,2368.0
553111751,69.45,"1,060.00",GRT,3000,PS,2220.0
416004831,70.59,"1,288.00",GT,3200,HP,2400.0
412439604,61.85,"1,152.00",GT,2574,KW,2574.0
412439607,61.94,"1,284.00",GT,2353,KW,2353.0
553111754,79.46,"2,026.00",GRT,4500,HP,3375.0
553111750,71.23,"1,099.00",GT,2354,KW,2354.0
412439605,61.94,"1,280.00",GT,2353,KW,2353.0
512012000,68.13,"1,468.00",GRT,3600,HP,2700.0
512000089,77.16,"1,678.00",GRT,3600,HP,2700.0
503597400,25.3,165,GRT,447,KW,447.0
503597400,25.3,165,GRT,447,KW,447.0
503798600,17.92,70,GRT,253,KW,253.0
503798600,17.92,70,GRT,253,KW,253.0
416101900,27.3,84.89,GT,760,HP,570.0
735058003,115.58,"4,401.00",GT,5850,HP,4387.5
735058003,115.58,"4,401.00",GT,5850,HP,4387.5
510056000,68.83,"1,641.82",GRT,3600,HP,2700.0
416003676,23.93,95.16,GT,829,HP,621.75
416003676,23.93,95.16,GT,829,HP,621.75
441584000,49.33,394,GT,1000,HP,750.0
441584000,49.33,394,GT,1000,HP,750.0
441584000,49.33,394,GT,1000,HP,750.0
441584000,49.33,394,GT,1000,HP,750.0
366827000,62.4,"1,569.00",GRT,3654,HP,2740.5
431258000,31,119,GRT,743,KW,743.0
416228600,23.9,95,GT,707,HP,530.25
367364340,78.7,139,GRT,470,HP,352.5
367364340,78.7,139,GRT,470,HP,352.5
366020000,207.1,"1,517.00",GRT,3000,HP,2250.0
366020000,207.1,"1,517.00",GRT,3000,HP,2250.0
367084000,209.3,"1,415.00",GRT,3000,HP,2250.0
367084000,209.3,"1,415.00",GRT,3000,HP,2250.0
416003561,29.4,99,GT,1000,HP,750.0
416003741,34,184,GT,1032,HP,774.0
416003741,34,184,GT,1032,HP,774.0
412270001,49.2,602,GT,735,KW,735.0
412270001,49.2,602,GT,735,KW,735.0
412270024,70.59,"1,284.00",GT,2352,KW,2352.0
416052600,59.25,696,GT,1600,HP,1200.0
416052600,59.25,696,GT,1600,HP,1200.0
413340000,32.7,191,GT,330,KW,330.0
413341000,32.7,191,GT,330,KW,330.0
413342000,32.7,191,GT,330,KW,330.0
413343000,32.7,191,GT,330,KW,330.0
413344000,32.7,191,GT,330,KW,330.0
413345000,32.7,191,GT,330,KW,330.0
416222700,29.7,98,GT,1032,HP,774.0
441493000,74.51,"2,023.00",GT,5000,HP,3750.0
413270430,49,613,GT,735,KW,735.0
413270430,49,613,GT,735,KW,735.0
413501950,26.12,165,GT,407,KW,407.0
412324390,30.87,145,GT,330,KW,330.0
366270000,209.3,"1,415.00",GRT,3000,HP,2250.0
366270000,209.3,"1,415.00",GRT,3000,HP,2250.0
365878412,241,"2,019.00",GRT,3900,HP,2925.0
359001000,91.9,"3,005.00",GT,6607,HP,4955.25
359001000,91.9,"3,005.00",GT,6607,HP,4955.25
359002000,78.8,"2,109.00",GT,4800,HP,3600.0
359002000,78.8,"2,109.00",GT,4800,HP,3600.0
359002000,78.8,"2,109.00",GT,4800,HP,3600.0
431377000,22,72,GRT,260,PS,192.4
431500120,23,66,GRT,310,PS,229.4
412370006,48.48,642,GT,735,HP,551.25
412370006,48.48,642,GT,735,HP,551.25
412370008,44.48,643,GT,735,HP,551.25
412370008,44.48,643,GT,735,HP,551.25
412370007,49.95,619,GT,735,HP,551.25
412370007,49.95,619,GT,735,HP,551.25
224456000,44.5,619,GT,675,KW,675.0
224456000,44.5,619,GT,675,KW,675.0
224456000,44.5,619,GT,675,KW,675.0
224456000,44.5,619,GT,675,KW,675.0
510032000,28.97,112,GT,400,HP,300.0
416225500,29.2,99,GT,1032,HP,774.0
432568000,42.02,289,GRT,520,PS,384.8
432568000,42.02,289,GRT,520,PS,384.8
432568000,42.02,289,GRT,520,PS,384.8
432568000,42.02,289,GRT,520,PS,384.8
520083000,29.43,120,GRT,300,KW,300.0
520033000,26,113,GRT,447,KW,447.0
520034000,26,113,GRT,447,KW,447.0
503798900,23.78,160,GRT,450,KW,450.0
503798900,23.78,160,GRT,450,KW,450.0
503798900,23.78,160,GRT,450,KW,450.0
503555500,22.46,76.29,GRT,300,KW,300.0
503555500,22.46,76.29,GRT,300,KW,300.0
503555500,22.46,76.29,GRT,300,KW,300.0
503798800,21.1,140,GRT,272,KW,272.0
503798800,21.1,140,GRT,272,KW,272.0
440549000,49.47,427,GT,1200,HP,900.0
440549000,49.47,427,GT,1200,HP,900.0
440549000,49.47,427,GT,1200,HP,900.0
440549000,49.47,427,GT,1200,HP,900.0
538060007,61.85,"1,152.00",GRT,2354,KW,2354.0
538060008,61.85,"1,152.00",GRT,2354,KW,2354.0
538060005,60.71,"1,099.00",GRT,2336,KW,2336.0
538060006,61.85,"1,152.00",GRT,2387,KW,2387.0
538060004,60.71,"1,096.00",GRT,2336,KW,2336.0
224313000,44.45,364.06,GRT,646,KW,646.0
224313000,44.45,364.06,GRT,646,KW,646.0
224313000,44.45,364.06,GRT,646,KW,646.0
520050000,29.3,225,GRT,400,KW,400.0
520065000,30.96,136,GRT,220,KW,220.0
520020000,32,180,GRT,447,KW,447.0
520076000,30.45,136,GRT,220,KW,220.0
520074000,30.45,136,GRT,220,KW,220.0
224464000,109.3,"2,305.72",GRT,4415,KW,4415.0
224464000,109.3,"2,305.72",GRT,4415,KW,4415.0
224464000,109.3,"2,305.72",GRT,4415,KW,4415.0
224464000,109.3,"2,305.72",GRT,4415,KW,4415.0
224015550,37.5,185,GRT,368,KW,368.0
224015550,37.5,185,GRT,368,KW,368.0
224015550,37.5,185,GRT,368,KW,368.0
224015550,37.5,185,GRT,368,KW,368.0
224015550,37.5,185,GRT,368,KW,368.0
224591000,46.12,344.29,GRT,917,KW,917.0
224591000,46.12,344.29,GRT,917,KW,917.0
224591000,46.12,344.29,GRT,917,KW,917.0
224591000,46.12,344.29,GRT,917,KW,917.0
224154000,46.45,378.29,GRT,942,KW,942.0
224154000,46.45,378.29,GRT,942,KW,942.0
224154000,46.45,378.29,GRT,942,KW,942.0
224154000,46.45,378.29,GRT,942,KW,942.0
432549000,62.1,"1,338.00",GRT,2942,KW,2942.0
416003021,28.1,95.96,GT,600,HP,450.0
416196700,27.2,79.28,GT,600,HP,450.0
416002675,19.23,24.81,GT,485,HP,363.75
224987000,43.5,383.35,GRT,662,KW,662.0
224987000,43.5,383.35,GRT,662,KW,662.0
224987000,43.5,383.35,GRT,662,KW,662.0
224987000,43.5,383.35,GRT,662,KW,662.0
224733000,84.2,"1,829.37",GRT,3086,KW,3086.0
224733000,84.2,"1,829.37",GRT,3086,KW,3086.0
224733000,84.2,"1,829.37",GRT,3086,KW,3086.0
224733000,84.2,"1,829.37",GRT,3086,KW,3086.0
224156000,37.6,178,GRT,456,KW,456.0
224156000,37.6,178,GRT,456,KW,456.0
224156000,37.6,178,GRT,456,KW,456.0
224156000,37.6,178,GRT,456,KW,456.0
224156000,37.6,178,GRT,456,KW,456.0
224017000,43.5,254.82,GRT,646,KW,646.0
224017000,43.5,254.82,GRT,646,KW,646.0
224017000,43.5,254.82,GRT,646,KW,646.0
224017000,43.5,254.82,GRT,646,KW,646.0
224017000,43.5,254.82,GRT,646,KW,646.0
224189000,37.5,186.51,GRT,57395,KW,57395.0
224189000,37.5,186.51,GRT,57395,KW,57395.0
224189000,37.5,186.51,GRT,57395,KW,57395.0
224189000,37.5,186.51,GRT,57395,KW,57395.0
224189000,37.5,186.51,GRT,57395,KW,57395.0
224556000,39.6,275.12,GRT,459,KW,459.0
224556000,39.6,275.12,GRT,459,KW,459.0
224556000,39.6,275.12,GRT,459,KW,459.0
224556000,39.6,275.12,GRT,459,KW,459.0
224556000,39.6,275.12,GRT,459,KW,459.0
224727000,85.85,"1,506.89",GRT,3370,KW,3370.0
224727000,85.85,"1,506.89",GRT,3370,KW,3370.0
224727000,85.85,"1,506.89",GRT,3370,KW,3370.0
224727000,85.85,"1,506.89",GRT,3370,KW,3370.0
224782000,105,"2,468.23",GRT,4418,KW,4418.0
224782000,105,"2,468.23",GRT,4418,KW,4418.0
224782000,105,"2,468.23",GRT,4418,KW,4418.0
224782000,105,"2,468.23",GRT,4418,KW,4418.0
224088000,116,"3,200.80",GRT,5736,KW,5736.0
224088000,116,"3,200.80",GRT,5736,KW,5736.0
224680000,115,"3,200.00",GRT,4927,KW,4927.0
224680000,115,"3,200.00",GRT,4927,KW,4927.0
224680000,115,"3,200.00",GRT,4927,KW,4927.0
224318000,47.75,405.42,GRT,1000,KW,1000.0
224318000,47.75,405.42,GRT,1000,KW,1000.0
224318000,47.75,405.42,GRT,1000,KW,1000.0
224318000,47.75,405.42,GRT,1000,KW,1000.0
224318000,47.75,405.42,GRT,1000,KW,1000.0
224472000,37.5,240.5,GRT,589,KW,589.0
224472000,37.5,240.5,GRT,589,KW,589.0
224472000,37.5,240.5,GRT,589,KW,589.0
224472000,37.5,240.5,GRT,589,KW,589.0
224651000,84.1,"1,562.23",GRT,3002,KW,3002.0
224651000,84.1,"1,562.23",GRT,3002,KW,3002.0
224651000,84.1,"1,562.23",GRT,3002,KW,3002.0
224051350,31,149.04,GRT,387,KW,387.0
224051350,31,149.04,GRT,387,KW,387.0
224051350,31,149.04,GRT,387,KW,387.0
224051350,31,149.04,GRT,387,KW,387.0
224051350,31,149.04,GRT,387,KW,387.0
224717000,69.61,"1,357.68",GRT,2826,KW,2826.0
224717000,69.61,"1,357.68",GRT,2826,KW,2826.0
224717000,69.61,"1,357.68",GRT,2826,KW,2826.0
224717000,69.61,"1,357.68",GRT,2826,KW,2826.0
224256000,44.45,353.4,GRT,901,KW,901.0
224256000,44.45,353.4,GRT,901,KW,901.0
224256000,44.45,353.4,GRT,901,KW,901.0
224256000,44.45,353.4,GRT,901,KW,901.0
224016000,35,172.5,GRT,423,KW,423.0
224016000,35,172.5,GRT,423,KW,423.0
224016000,35,172.5,GRT,423,KW,423.0
224016000,35,172.5,GRT,423,KW,423.0
224016000,35,172.5,GRT,423,KW,423.0
224619000,40.95,221.96,GRT,539,KW,539.0
224992000,44.5,340.23,GRT,101545,KW,101545.0
224992000,44.5,340.23,GRT,101545,KW,101545.0
224366000,42.45,234,GRT,35909,KW,35909.0
224366000,42.45,234,GRT,35909,KW,35909.0
224366000,42.45,234,GRT,35909,KW,35909.0
224366000,42.45,234,GRT,35909,KW,35909.0
224366000,42.45,234,GRT,35909,KW,35909.0
224445000,37.5,192,GRT,39735,KW,39735.0
224445000,37.5,192,GRT,39735,KW,39735.0
224445000,37.5,192,GRT,39735,KW,39735.0
224445000,37.5,192,GRT,39735,KW,39735.0
224103000,106.5,"2,797.34",GRT,58543,KW,58543.0
224103000,106.5,"2,797.34",GRT,58543,KW,58543.0
263564000,45.5,453,GT,544,KW,544.0
263564000,45.5,453,GT,544,KW,544.0
263564000,45.5,453,GT,544,KW,544.0
263564000,45.5,453,GT,544,KW,544.0
263564000,45.5,453,GT,544,KW,544.0
204212000,34.5,273,GT,809,KW,809.0
204212000,34.5,273,GT,809,KW,809.0
204212000,34.5,273,GT,809,KW,809.0
204212000,34.5,273,GT,809,KW,809.0
204212000,34.5,273,GT,809,KW,809.0
204228000,28.6,228,GT,552,KW,552.0
204228000,28.6,228,GT,552,KW,552.0
204228000,28.6,228,GT,552,KW,552.0
204228000,28.6,228,GT,552,KW,552.0
204228000,28.6,228,GT,552,KW,552.0
204811000,50.75,764,GT,1177,KW,1177.0
204811000,50.75,764,GT,1177,KW,1177.0
204811000,50.75,764,GT,1177,KW,1177.0
204811000,50.75,764,GT,1177,KW,1177.0
204811000,50.75,764,GT,1177,KW,1177.0
263821000,34,350,GT,588,KW,588.0
263821000,34,350,GT,588,KW,588.0
263821000,34,350,GT,588,KW,588.0
263821000,34,350,GT,588,KW,588.0
263576000,40.95,593,GT,634,KW,634.0
263576000,40.95,593,GT,634,KW,634.0
263576000,40.95,593,GT,634,KW,634.0
263576000,40.95,593,GT,634,KW,634.0
263576000,40.95,593,GT,634,KW,634.0
263415290,35,481,GT,662,KW,662.0
263415290,35,481,GT,662,KW,662.0
263415290,35,481,GT,662,KW,662.0
263415290,35,481,GT,662,KW,662.0
263415290,35,481,GT,662,KW,662.0
228255000,67.3,"1,050.00",GRT,2950,KW,2950.0
228255000,67.3,"1,050.00",GRT,2950,KW,2950.0
228255000,67.3,"1,050.00",GRT,2950,KW,2950.0
227835000,61,976.24,GRT,2458,KW,2458.0
227835000,61,976.24,GRT,2458,KW,2458.0
227835000,61,976.24,GRT,2458,KW,2458.0
228280000,61,973.39,GRT,2458,KW,2458.0
228280000,61,973.39,GRT,2458,KW,2458.0
228280000,61,973.39,GRT,2458,KW,2458.0
226169000,67.3,"1,169.16",GRT,2950,KW,2950.0
226169000,67.3,"1,169.16",GRT,2950,KW,2950.0
226169000,67.3,"1,169.16",GRT,2950,KW,2950.0
228875000,67.3,"1,050.00",GRT,2950,KW,2950.0
228875000,67.3,"1,050.00",GRT,2950,KW,2950.0
228875000,67.3,"1,050.00",GRT,2950,KW,2950.0
228231700,84.1,"2,500.00",GRT,4000,KW,4000.0
228231700,84.1,"2,500.00",GRT,4000,KW,4000.0
228231700,84.1,"2,500.00",GRT,4000,KW,4000.0
227549000,81.9,"1,692.70",GRT,3640,KW,3640.0
227549000,81.9,"1,692.70",GRT,3640,KW,3640.0
227549000,81.9,"1,692.70",GRT,3640,KW,3640.0
227550000,81.9,"1,692.70",GRT,3690,KW,3690.0
227550000,81.9,"1,692.70",GRT,3690,KW,3690.0
227550000,81.9,"1,692.70",GRT,3690,KW,3690.0
226180000,67.3,"1,169.16",GRT,2950,KW,2950.0
226180000,67.3,"1,169.16",GRT,2950,KW,2950.0
226180000,67.3,"1,169.16",GRT,2950,KW,2950.0
226240000,79.8,"1,568.47",GRT,3533,KW,3533.0
226240000,79.8,"1,568.47",GRT,3533,KW,3533.0
226240000,79.8,"1,568.47",GRT,3533,KW,3533.0
228128000,78.33,"1,283.70",GRT,3091,KW,3091.0
228128000,78.33,"1,283.70",GRT,3091,KW,3091.0
228128000,78.33,"1,283.70",GRT,3091,KW,3091.0
227846000,64.56,"1,112.75",GRT,2208,KW,2208.0
227846000,64.56,"1,112.75",GRT,2208,KW,2208.0
227846000,64.56,"1,112.75",GRT,2208,KW,2208.0
228167000,78.33,"1,280.83",GRT,3091,KW,3091.0
228167000,78.33,"1,280.83",GRT,3091,KW,3091.0
228167000,78.33,"1,280.83",GRT,3091,KW,3091.0
228168000,78.33,"1,280.83",GRT,3091,KW,3091.0
228168000,78.33,"1,280.83",GRT,3091,KW,3091.0
228168000,78.33,"1,280.83",GRT,3091,KW,3091.0
416002732,29.28,98,GT,1000,HP,750.0
416002813,26.1,79.88,GT,600,HP,450.0
416002813,26.1,79.88,GT,600,HP,450.0
416002841,29.28,98,GT,1000,HP,750.0
416187800,27.3,99.68,GT,1138,HP,853.5
416189600,29.7,98,GT,600,HP,450.0
416002859,28.2,97.66,GT,1000,HP,750.0
416002859,28.2,97.66,GT,1000,HP,750.0
416002839,27.3,99.33,GT,1000,HP,750.0
416002839,27.3,99.33,GT,1000,HP,750.0
416002779,25.8,79.85,GT,600,HP,450.0
416002768,27.2,79.56,GT,829,HP,621.75
416002768,27.2,79.56,GT,829,HP,621.75
416002944,29.28,98,GT,1000,HP,750.0
416002767,29.88,99,GT,1000,HP,750.0
416002825,27.2,79.56,GT,600,HP,450.0
416002896,26.1,79.15,GT,750,HP,562.5
416002896,26.1,79.15,GT,750,HP,562.5
416002826,26.8,85.88,GT,829,HP,621.75
416002858,28.2,97.66,GT,1000,HP,750.0
416002858,28.2,97.66,GT,1000,HP,750.0
416002876,29.7,99,GT,829,HP,621.75
416002744,26.1,76.08,GT,829,HP,621.75
416002948,26.1,79.8,GT,829,HP,621.75
416002948,26.1,79.8,GT,829,HP,621.75
416002904,26.8,86.8,GT,1000,HP,750.0
416002904,26.8,86.8,GT,1000,HP,750.0
416002875,29.7,99,GT,829,HP,621.75
416002646,27.2,79.69,GT,600,HP,450.0
416002602,19.1,31.88,GT,485,HP,363.75
416002604,29.88,99,GT,1000,HP,750.0
416002604,29.88,99,GT,1000,HP,750.0
416002865,29.28,98,GT,1000,HP,750.0
416002581,29.88,99,GT,1000,HP,750.0
416002581,29.88,99,GT,1000,HP,750.0
416002893,20.72,49.3,GT,545,HP,408.75
416003089,29.7,99,GT,940,HP,705.0
416003575,29.4,98,GT,1032,HP,774.0
416199700,29.88,99,GT,1000,HP,750.0
