mmsi,length,length_type,tonnage,tonnage_type,Engine_Power,Power_Units,power
416002888,22.5,Overall,54.23,GT,580,HP,435.0
431782000,,Registered,,GRT,735,KW,735.0
431782000,,Registered,,GRT,735,KW,735.0
431782000,,Registered,,GRT,735,KW,735.0
431782000,,Registered,,GRT,735,KW,735.0
431782000,,Registered,,GRT,735,KW,735.0
416001476,22.5,Overall,53.34,GT,600,HP,450.0
416000999,22,Overall,54.23,GT,600,HP,450.0
431329000,,Registered,,GRT,735,KW,735.0
431329000,,Registered,,GRT,735,KW,735.0
431329000,,Registered,,GRT,735,KW,735.0
431329000,,Registered,,GRT,735,KW,735.0
431329000,,Registered,,GRT,735,KW,735.0
416000402,22,Overall,52.19,GT,600,HP,450.0
416000361,22.85,Overall,58.53,GT,600,HP,450.0
416000466,22.5,Overall,53.3,GT,707,HP,530.25
416002357,22.5,Overall,52.09,GT,500,HP,375.0
416000299,22.5,Overall,53.51,GT,707,HP,530.25
416212600,25.7,Overall,86.73,GT,823,HP,617.25
431750000,,Registered,,GRT,735,KW,735.0
431750000,,Registered,,GRT,735,KW,735.0
431750000,,Registered,,GRT,735,KW,735.0
431750000,,Registered,,GRT,735,KW,735.0
431750000,,Registered,,GRT,735,KW,735.0
416000205,23.7,Overall,62.27,GT,707,HP,530.25
416002162,22.5,Overall,51.05,GT,600,HP,450.0
432444000,,Registered,,GRT,735,KW,735.0
432444000,,Registered,,GRT,735,KW,735.0
432444000,,Registered,,GRT,735,KW,735.0
432444000,,Registered,,GRT,735,KW,735.0
432444000,,Registered,,GRT,735,KW,735.0
416000144,23.8,Overall,72,GT,600,HP,450.0
416001424,22.55,Overall,50.52,GT,600,HP,450.0
416002506,24.51,Overall,65.32,GT,823,HP,617.25
416002099,22.2,Overall,52.48,GT,823,HP,617.25
416002287,24.51,Overall,65.32,GT,600,HP,450.0
416002615,27,Overall,77.45,GT,600,HP,450.0
416000784,24.5,Overall,65.87,GT,650,HP,487.5
416000141,27.6,Overall,88.06,GT,450,HP,337.5
416003496,26.1,Overall,90.13,GT,823,HP,617.25
416000462,27,Overall,75.91,GT,600,HP,450.0
416001799,27.62,Overall,79.18,GT,829,HP,621.75
416000236,24.5,Overall,61.91,GT,605,HP,453.75
416003205,27.45,Overall,62.88,GT,605,HP,453.75
416001558,27.45,Overall,64.03,GT,940,HP,705.0
416000804,27.6,Overall,79.42,GT,600,HP,450.0
416000804,27.6,Overall,79.42,GT,600,HP,450.0
432475000,,Registered,,GRT,730,KW,730.0
432475000,,Registered,,GRT,730,KW,730.0
432475000,,Registered,,GRT,730,KW,730.0
432475000,,Registered,,GRT,730,KW,730.0
416003735,24.5,Overall,61.5,GT,545,HP,408.75
416000029,27,Overall,79.07,GT,450,HP,337.5
416000212,24.5,Overall,61.53,GT,600,HP,450.0
416002569,24.5,Overall,61.91,GT,600,HP,450.0
416002569,24.5,Overall,61.91,GT,600,HP,450.0
416226600,27,Overall,79.2,GT,600,HP,450.0
416002286,27.9,Overall,79.73,GT,649,HP,486.75
416002286,27.9,Overall,79.73,GT,649,HP,486.75
416000344,22.2,Overall,56.89,GT,605,HP,453.75
416003724,27.8,Overall,79.64,GT,600,HP,450.0
416001567,27.9,Overall,79.22,GT,750,HP,562.5
416000251,24.56,Overall,64.93,GT,450,HP,337.5
416002682,28.2,Overall,97.38,GT,640,HP,480.0
416002682,28.2,Overall,97.38,GT,640,HP,480.0
416219600,28.2,Overall,97.38,GT,649,HP,486.75
416002135,27,Overall,79.68,GT,600,HP,450.0
416002135,27,Overall,79.68,GT,600,HP,450.0
416039500,48.6,Overall,407.74,GT,1000,HP,750.0
416039500,48.6,Overall,407.74,GT,1000,HP,750.0
416039500,48.6,Overall,407.74,GT,1000,HP,750.0
416008800,52.65,Overall,496,GT,1100,HP,825.0
416008800,52.65,Overall,496,GT,1100,HP,825.0
416804000,52.65,Overall,497,GT,1200,HP,900.0
416804000,52.65,Overall,497,GT,1200,HP,900.0
416804000,52.65,Overall,497,GT,1200,HP,900.0
416785000,52.65,Overall,497,GT,1200,HP,900.0
416785000,52.65,Overall,497,GT,1200,HP,900.0
416785000,52.65,Overall,497,GT,1200,HP,900.0
416032700,52.65,Overall,489,GT,1200,HP,900.0
416032700,52.65,Overall,489,GT,1200,HP,900.0
416032700,52.65,Overall,489,GT,1200,HP,900.0
416202700,30,Overall,98,GT,750,HP,562.5
416202700,30,Overall,98,GT,750,HP,562.5
416102500,27.3,Overall,84.89,GT,760,HP,570.0
416000464,28.2,Overall,98.11,GT,600,HP,450.0
416000464,28.2,Overall,98.11,GT,600,HP,450.0
431206000,,Registered,,GRT,735,KW,735.0
431206000,,Registered,,GRT,735,KW,735.0
431206000,,Registered,,GRT,735,KW,735.0
431206000,,Registered,,GRT,735,KW,735.0
431206000,,Registered,,GRT,735,KW,735.0
416000502,26.15,Overall,78.12,GT,500,HP,375.0
416000699,22.15,Overall,58.91,GT,480,HP,360.0
416001245,28.3,Overall,97.57,GT,650,HP,487.5
416001245,28.3,Overall,97.57,GT,650,HP,487.5
416001838,28.3,Overall,98.09,GT,640,HP,480.0
416002116,29.2,Overall,98,GT,940,HP,705.0
416002116,29.2,Overall,98,GT,940,HP,705.0
416000855,26.15,Overall,79.56,GT,500,HP,375.0
416193900,27.3,Overall,79.45,GT,650,HP,487.5
416001769,28.3,Overall,97.87,GT,1000,HP,750.0
416001833,22.7,Overall,59.37,GT,500,HP,375.0
416002175,28.2,Overall,97.06,GT,939,HP,704.25
416002175,28.2,Overall,97.06,GT,939,HP,704.25
416002195,28.2,Overall,98.47,GT,600,HP,450.0
416002039,28.3,Overall,98.17,GT,940,HP,705.0
416002147,23.26,Overall,64.98,GT,400,HP,300.0
416002142,23.6,Overall,68.08,GT,545,HP,408.75
416002206,27.88,Overall,83,GT,500,HP,375.0
416002216,24.9,Overall,79.56,GT,750,HP,562.5
416002201,24.2,Overall,56.6,GT,545,HP,408.75
416001043,25.06,Overall,62.59,GT,570,HP,427.5
416002281,29.7,Overall,98,GT,640,HP,480.0
416002269,26.1,Overall,74.89,GT,600,HP,450.0
416002291,25.9,Overall,79.86,GT,600,HP,450.0
416002304,25,Overall,75,GT,750,HP,562.5
416173500,29.7,Overall,98,GT,1000,HP,750.0
416002298,25.8,Overall,79.72,GT,545,HP,408.75
416002446,26,Overall,79.92,GT,600,HP,450.0
431798000,,Registered,,GRT,735,KW,735.0
431798000,,Registered,,GRT,735,KW,735.0
431798000,,Registered,,GRT,735,KW,735.0
431798000,,Registered,,GRT,735,KW,735.0
431798000,,Registered,,GRT,735,KW,735.0
416002404,25.78,Overall,78.91,GT,940,HP,705.0
416002404,25.78,Overall,78.91,GT,940,HP,705.0
416002447,28.2,Overall,98.86,GT,939,HP,704.25
416002425,29.7,Overall,99,GT,935,HP,701.25
416002445,26,Overall,74.58,GT,650,HP,487.5
431602342,,Registered,,GRT,735,KW,735.0
431602342,,Registered,,GRT,735,KW,735.0
431602342,,Registered,,GRT,735,KW,735.0
431602342,,Registered,,GRT,735,KW,735.0
431602342,,Registered,,GRT,735,KW,735.0
416002465,26.1,Overall,76.66,GT,829,HP,621.75
416002477,26.8,Overall,85.16,GT,650,HP,487.5
416002492,26.8,Overall,85.6,GT,650,HP,487.5
416002537,26,Overall,,GRT,760,HP,570.0
431602620,,Registered,,GRT,735,KW,735.0
431602620,,Registered,,GRT,735,KW,735.0
431602620,,Registered,,GRT,735,KW,735.0
431602620,,Registered,,GRT,735,KW,735.0
431602620,,Registered,,GRT,735,KW,735.0
416175800,29.28,Overall,98,GT,940,HP,705.0
416002566,29.28,Overall,98,GT,1000,HP,750.0
416002515,27.2,Overall,79.58,GT,600,HP,450.0
416002568,26,Overall,79.89,GT,640,HP,480.0
416002596,29.7,Overall,98,GT,940,HP,705.0
416002556,28.2,Overall,96.53,GT,829,HP,621.75
416002556,28.2,Overall,96.53,GT,829,HP,621.75
416002642,26.8,Overall,87.43,GT,750,HP,562.5
416002605,26.1,Overall,72.78,GT,600,HP,450.0
416002586,28.2,Overall,98.88,GT,829,HP,621.75
416002586,28.2,Overall,98.88,GT,829,HP,621.75
416171600,59.2,Overall,635,GT,1600,HP,1200.0
416171600,59.2,Overall,635,GT,1600,HP,1200.0
416171700,59.2,Overall,635,GT,1600,HP,1200.0
416171700,59.2,Overall,635,GT,1600,HP,1200.0
416123900,55.75,Overall,568,GT,1400,HP,1050.0
416123900,55.75,Overall,568,GT,1400,HP,1050.0
431725000,,Registered,,GRT,735,KW,735.0
431725000,,Registered,,GRT,735,KW,735.0
431725000,,Registered,,GRT,735,KW,735.0
431725000,,Registered,,GRT,735,KW,735.0
431725000,,Registered,,GRT,735,KW,735.0
416164600,56,Overall,530,GT,1400,HP,1050.0
416164600,56,Overall,530,GT,1400,HP,1050.0
432447000,,Registered,,GRT,735,KW,735.0
432447000,,Registered,,GRT,735,KW,735.0
432447000,,Registered,,GRT,735,KW,735.0
432447000,,Registered,,GRT,735,KW,735.0
432447000,,Registered,,GRT,735,KW,735.0
416002681,29.88,Overall,99,GT,640,HP,480.0
416002643,26.1,Overall,79.78,GT,500,HP,375.0
416002632,28.6,Overall,98,GT,829,HP,621.75
416053500,55.9,Overall,496,GT,1200,HP,900.0
416053500,55.9,Overall,496,GT,1200,HP,900.0
416053500,55.9,Overall,496,GT,1200,HP,900.0
416118500,40,Overall,296,GT,1000,HP,750.0
416118500,40,Overall,296,GT,1000,HP,750.0
431602220,,Registered,,GRT,698,KW,698.0
431602220,,Registered,,GRT,698,KW,698.0
431602220,,Registered,,GRT,698,KW,698.0
431602220,,Registered,,GRT,698,KW,698.0
431602220,,Registered,,GRT,698,KW,698.0
416142600,41,Overall,363,GT,1000,HP,750.0
416142600,41,Overall,363,GT,1000,HP,750.0
416641000,55.75,Overall,712.33,GT,1200,HP,900.0
416641000,55.75,Overall,712.33,GT,1200,HP,900.0
416641000,55.75,Overall,712.33,GT,1200,HP,900.0
416174900,54.2,Overall,712.68,GT,1200,HP,900.0
416174900,54.2,Overall,712.68,GT,1200,HP,900.0
416174900,54.2,Overall,712.68,GT,1200,HP,900.0
416779000,56.65,Overall,719,GT,1300,HP,975.0
416779000,56.65,Overall,719,GT,1300,HP,975.0
416779000,56.65,Overall,719,GT,1300,HP,975.0
431457000,,Registered,,GRT,1176,KW,1176.0
431457000,,Registered,,GRT,1176,KW,1176.0
431457000,,Registered,,GRT,1176,KW,1176.0
431457000,,Registered,,GRT,1176,KW,1176.0
431457000,,Registered,,GRT,1176,KW,1176.0
416822000,54.85,Overall,711,GT,1400,HP,1050.0
416822000,54.85,Overall,711,GT,1400,HP,1050.0
422802062,56.3,Overall,717,GT,1400,HP,1050.0
422802062,56.3,Overall,717,GT,1400,HP,1050.0
416072600,55.2,Overall,705,GT,1200,HP,900.0
416072600,55.2,Overall,705,GT,1200,HP,900.0
416099800,56.96,Overall,707,GT,1400,HP,1050.0
416099800,56.96,Overall,707,GT,1400,HP,1050.0
416099800,56.96,Overall,707,GT,1400,HP,1050.0
416623000,55.9,Overall,535,GT,1200,HP,900.0
416623000,55.9,Overall,535,GT,1200,HP,900.0
431602260,,Registered,,GRT,698,KW,698.0
431602260,,Registered,,GRT,698,KW,698.0
431602260,,Registered,,GRT,698,KW,698.0
431602260,,Registered,,GRT,698,KW,698.0
431602260,,Registered,,GRT,698,KW,698.0
416303000,57.78,Overall,720,GT,1500,HP,1125.0
416303000,57.78,Overall,720,GT,1500,HP,1125.0
431490000,,Registered,390,GT,735,KW,735.0
431490000,,Registered,390,GT,735,KW,735.0
431490000,,Registered,390,GT,735,KW,735.0
431490000,,Registered,390,GT,735,KW,735.0
431490000,,Registered,390,GT,735,KW,735.0
431602530,,Registered,,GRT,1250,KW,1250.0
431602530,,Registered,,GRT,1250,KW,1250.0
431602530,,Registered,,GRT,1250,KW,1250.0
431602530,,Registered,,GRT,1250,KW,1250.0
416333000,59.2,Overall,630,GT,1400,HP,1050.0
416333000,59.2,Overall,630,GT,1400,HP,1050.0
416353000,59.2,Overall,628,GT,1500,HP,1125.0
416353000,59.2,Overall,628,GT,1500,HP,1125.0
416338000,56.18,Overall,503,GT,1500,HP,1125.0
416338000,56.18,Overall,503,GT,1500,HP,1125.0
416349000,58.8,Overall,660,GT,1500,HP,1125.0
416349000,58.8,Overall,660,GT,1500,HP,1125.0
416091900,59.2,Overall,697,GT,1600,HP,1200.0
416091900,59.2,Overall,697,GT,1600,HP,1200.0
416120500,57.78,Overall,643,GT,1500,HP,1125.0
416120500,57.78,Overall,643,GT,1500,HP,1125.0
416119900,56,Overall,525,GT,1500,HP,1125.0
416119900,56,Overall,525,GT,1500,HP,1125.0
416120600,56,Overall,530,GT,1500,HP,1125.0
416120600,56,Overall,530,GT,1500,HP,1125.0
416091600,55.9,Overall,531,GT,1200,HP,900.0
416091600,55.9,Overall,531,GT,1200,HP,900.0
416091600,55.9,Overall,531,GT,1200,HP,900.0
416532000,64.76,Overall,995,GT,3000,HP,2250.0
416017500,66.2,Overall,996,GT,3000,HP,2250.0
416001500,66.2,Overall,995,GT,3000,HP,2250.0
416043800,64.7,Overall,995,GT,3000,HP,2250.0
416500000,65.7,Overall,"1,098.00",GT,3000,HP,2250.0
416898000,65.8,Overall,"1,098.00",GT,3000,HP,2250.0
416001800,69.26,Overall,"1,091.00",GT,3000,HP,2250.0
416574000,69.2,Overall,"1,091.00",GT,3000,HP,2250.0
416016600,69.25,Overall,"1,089.00",GT,3000,HP,2250.0
416853000,78.25,Overall,"1,735.00",GT,4000,HP,3000.0
416899000,70.26,Overall,"1,124.00",GT,3200,HP,2400.0
416501000,69.26,Overall,"1,096.00",GT,3200,HP,2400.0
416411000,72.37,Overall,"1,179.00",GT,3200,HP,2400.0
431801000,,Registered,,GRT,1471,KW,1471.0
431801000,,Registered,,GRT,1471,KW,1471.0
431487000,,Registered,,GRT,1471,KW,1471.0
431487000,,Registered,,GRT,1471,KW,1471.0
431620000,,Registered,,GRT,735,KW,735.0
431620000,,Registered,,GRT,735,KW,735.0
431620000,,Registered,,GRT,735,KW,735.0
431620000,,Registered,,GRT,735,KW,735.0
1,,REGISTERED,,GRT,4300,HP,3225.0
1,,REGISTERED,,GRT,4300,HP,3225.0
431101320,,Registered,,GRT,735,KW,735.0
431101320,,Registered,,GRT,735,KW,735.0
431101320,,Registered,,GRT,735,KW,735.0
431101320,,Registered,,GRT,735,KW,735.0
431101320,,Registered,,GRT,735,KW,735.0
577322000,57.75,Overall,,GRT,1000,PS,740.0
577145000,53.61,Overall,,GRT,1000,PS,740.0
577145000,53.61,Overall,,GRT,1000,PS,740.0
577146000,56.08,Overall,,GRT,1000,PS,740.0
577146000,56.08,Overall,,GRT,1000,PS,740.0
338060008,,REGISTERED,,GRT,700,HP,525.0
338060008,,REGISTERED,,GRT,700,HP,525.0
303345000,,REGISTERED,,GRT,3600,HP,2700.0
303345000,,REGISTERED,,GRT,3600,HP,2700.0
367338850,,REGISTERED,,GRT,750,HP,562.5
368489000,,REGISTERED,,GRT,3600,HP,2700.0
368489000,,REGISTERED,,GRT,3600,HP,2700.0
367324020,,REGISTERED,,GRT,365,HP,273.75
367324020,,REGISTERED,,GRT,365,HP,273.75
576811000,46.75,Overall,,GRT,1200,PS,888.0
576811000,46.75,Overall,,GRT,1200,PS,888.0
576811000,46.75,Overall,,GRT,1200,PS,888.0
576890000,46.77,Overall,,GRT,1200,PS,888.0
576890000,46.77,Overall,,GRT,1200,PS,888.0
576890000,46.77,Overall,,GRT,1200,PS,888.0
576770000,37.5,Overall,,GRT,1300,PS,962.0
576770000,37.5,Overall,,GRT,1300,PS,962.0
576770000,37.5,Overall,,GRT,1300,PS,962.0
576737000,58.7,Overall,,GRT,1400,PS,1036.0
576737000,58.7,Overall,,GRT,1400,PS,1036.0
576737000,58.7,Overall,,GRT,1400,PS,1036.0
576843000,50.8,Overall,,GRT,1600,PS,1184.0
576843000,50.8,Overall,,GRT,1600,PS,1184.0
576843000,50.8,Overall,,GRT,1600,PS,1184.0
576850000,48.6,Overall,,GRT,1400,PS,1036.0
576850000,48.6,Overall,,GRT,1400,PS,1036.0
576850000,48.6,Overall,,GRT,1400,PS,1036.0
576877000,44.99,Overall,,GRT,1100,HP,825.0
576877000,44.99,Overall,,GRT,1100,HP,825.0
576877000,44.99,Overall,,GRT,1100,HP,825.0
576754000,23.8,Overall,,GRT,760,PS,562.4
431700660,,Registered,,GRT,735,KW,735.0
431700660,,Registered,,GRT,735,KW,735.0
431700660,,Registered,,GRT,735,KW,735.0
431700660,,Registered,,GRT,735,KW,735.0
440089000,50.01,Overall,,GRT,1000,HP,750.0
440089000,50.01,Overall,,GRT,1000,HP,750.0
440089000,50.01,Overall,,GRT,1000,HP,750.0
440089000,50.01,Overall,,GRT,1000,HP,750.0
440089000,50.01,Overall,,GRT,1000,HP,750.0
367466760,,REGISTERED,,GRT,540,HP,405.0
367466760,,REGISTERED,,GRT,540,HP,405.0
367323610,,REGISTERED,,GRT,540,HP,405.0
367323610,,REGISTERED,,GRT,540,HP,405.0
367666000,,REGISTERED,,GRT,3600,HP,2700.0
367666000,,REGISTERED,,GRT,3600,HP,2700.0
431200970,,Registered,,GRT,1471,KW,1471.0
431200970,,Registered,,GRT,1471,KW,1471.0
576634000,46.5,Overall,,GRT,1200,PS,888.0
576634000,46.5,Overall,,GRT,1200,PS,888.0
576634000,46.5,Overall,,GRT,1200,PS,888.0
576736000,50.08,Overall,,GRT,1300,PS,962.0
576736000,50.08,Overall,,GRT,1300,PS,962.0
576736000,50.08,Overall,,GRT,1300,PS,962.0
576695000,23.8,Overall,,GRT,460,PS,340.4
576696000,23.8,Overall,,GRT,450,PS,333.0
533111749,71.23,Overall,"1,099.00",GT,2354,KW,2354.0
553111756,89.21,Overall,,GRT,3355,KW,3355.0
553111740,70.59,Overall,,GRT,3200,PS,2368.0
553111751,69.45,Overall,,GRT,3000,PS,2220.0
416004831,70.59,Overall,"1,288.00",GT,3200,HP,2400.0
412439604,,Registered,"1,152.00",GT,2574,KW,2574.0
412439607,,Registered,"1,284.00",GT,2353,KW,2353.0
553111754,,Registered,,GRT,4500,HP,3375.0
553111750,71.23,Overall,"1,099.00",GT,2354,KW,2354.0
412439605,,Registered,"1,280.00",GT,2353,KW,2353.0
512012000,68.13,Overall,,GRT,3600,HP,2700.0
512000089,77.16,Overall,,GRT,3600,HP,2700.0
503597400,25.3,Overall,,GRT,447,KW,447.0
503597400,25.3,Overall,,GRT,447,KW,447.0
503798600,17.92,Overall,,GRT,253,KW,253.0
503798600,17.92,Overall,,GRT,253,KW,253.0
416101900,27.3,Overall,84.89,GT,760,HP,570.0
735058003,115.58,Overall,"4,401.00",GT,5850,HP,4387.5
735058003,115.58,Overall,"4,401.00",GT,5850,HP,4387.5
510056000,68.83,Overall,,GRT,3600,HP,2700.0
416003676,23.93,Overall,95.16,GT,829,HP,621.75
416003676,23.93,Overall,95.16,GT,829,HP,621.75
441584000,49.33,Overall,394,GT,1000,HP,750.0
441584000,49.33,Overall,394,GT,1000,HP,750.0
441584000,49.33,Overall,394,GT,1000,HP,750.0
441584000,49.33,Overall,394,GT,1000,HP,750.0
366827000,62.4,Overall,,GRT,3654,HP,2740.5
431258000,,Registered,,GRT,743,KW,743.0
416228600,23.9,Overall,95,GT,707,HP,530.25
367364340,,REGISTERED,,GRT,470,HP,352.5
367364340,,REGISTERED,,GRT,470,HP,352.5
366020000,,REGISTERED,,GRT,3000,HP,2250.0
366020000,,REGISTERED,,GRT,3000,HP,2250.0
367084000,,REGISTERED,,GRT,3000,HP,2250.0
367084000,,REGISTERED,,GRT,3000,HP,2250.0
416003561,29.4,Overall,99,GT,1000,HP,750.0
416003741,34,Overall,184,GT,1032,HP,774.0
416003741,34,Overall,184,GT,1032,HP,774.0
412270001,49.2,Overall,602,GT,735,KW,735.0
412270001,49.2,Overall,602,GT,735,KW,735.0
412270024,,Registered,"1,284.00",GT,2352,KW,2352.0
416052600,59.25,Overall,696,GT,1600,HP,1200.0
416052600,59.25,Overall,696,GT,1600,HP,1200.0
413340000,,Registered,191,GT,330,KW,330.0
413341000,,Registered,191,GT,330,KW,330.0
413342000,,Registered,191,GT,330,KW,330.0
413343000,,Registered,191,GT,330,KW,330.0
413344000,,Registered,191,GT,330,KW,330.0
413345000,,Registered,191,GT,330,KW,330.0
416222700,29.7,Overall,98,GT,1032,HP,774.0
441493000,74.51,OVERALL,"2,023.00",GT,5000,HP,3750.0
413270430,49,Overall,613,GT,735,KW,735.0
413270430,49,Overall,613,GT,735,KW,735.0
413501950,,Registered,165,GT,407,KW,407.0
412324390,,Registered,145,GT,330,KW,330.0
366270000,,REGISTERED,,GRT,3000,HP,2250.0
366270000,,REGISTERED,,GRT,3000,HP,2250.0
365878412,,REGISTERED,,GRT,3900,HP,2925.0
359001000,91.9,Overall,"3,005.00",GT,6607,HP,4955.25
359001000,91.9,Overall,"3,005.00",GT,6607,HP,4955.25
359002000,78.8,Overall,"2,109.00",GT,4800,HP,3600.0
359002000,78.8,Overall,"2,109.00",GT,4800,HP,3600.0
359002000,78.8,Overall,"2,109.00",GT,4800,HP,3600.0
431377000,,Registered,,GRT,260,PS,192.4
431500120,,Registered,,GRT,310,PS,229.4
412370006,48.48,Overall,642,GT,735,HP,551.25
412370006,48.48,Overall,642,GT,735,HP,551.25
412370008,44.48,Overall,643,GT,735,HP,551.25
412370008,44.48,Overall,643,GT,735,HP,551.25
412370007,49.95,Overall,619,GT,735,HP,551.25
412370007,49.95,Overall,619,GT,735,HP,551.25
224456000,44.5,Overall,619,GT,675,KW,675.0
224456000,44.5,Overall,619,GT,675,KW,675.0
224456000,44.5,Overall,619,GT,675,KW,675.0
224456000,44.5,Overall,619,GT,675,KW,675.0
510032000,28.97,Overall,112,GT,400,HP,300.0
416225500,29.2,Overall,99,GT,1032,HP,774.0
432568000,,Registered,,GRT,520,PS,384.8
432568000,,Registered,,GRT,520,PS,384.8
432568000,,Registered,,GRT,520,PS,384.8
432568000,,Registered,,GRT,520,PS,384.8
520083000,29.43,Overall,,GRT,300,KW,300.0
520033000,26,Overall,,GRT,447,KW,447.0
520034000,26,Overall,,GRT,447,KW,447.0
503798900,23.78,Overall,,GRT,450,KW,450.0
503798900,23.78,Overall,,GRT,450,KW,450.0
503798900,23.78,Overall,,GRT,450,KW,450.0
503555500,22.46,Overall,,GRT,300,KW,300.0
503555500,22.46,Overall,,GRT,300,KW,300.0
503555500,22.46,Overall,,GRT,300,KW,300.0
503798800,21.1,Overall,,GRT,272,KW,272.0
503798800,21.1,Overall,,GRT,272,KW,272.0
440549000,49.47,OVERALL,427,GT,1200,HP,900.0
440549000,49.47,OVERALL,427,GT,1200,HP,900.0
440549000,49.47,OVERALL,427,GT,1200,HP,900.0
440549000,49.47,OVERALL,427,GT,1200,HP,900.0
538060007,,Registered,,GRT,2354,KW,2354.0
538060008,,Registered,,GRT,2354,KW,2354.0
538060005,,Registered,,GRT,2336,KW,2336.0
538060006,,Registered,,GRT,2387,KW,2387.0
538060004,,Registered,,GRT,2336,KW,2336.0
224313000,44.45,Overall,,GRT,646,KW,646.0
224313000,44.45,Overall,,GRT,646,KW,646.0
224313000,44.45,Overall,,GRT,646,KW,646.0
520050000,29.3,Overall,,GRT,400,KW,400.0
520065000,30.96,Overall,,GRT,220,KW,220.0
520020000,32,Overall,,GRT,447,KW,447.0
520076000,30.45,Overall,,GRT,220,KW,220.0
520074000,30.45,Overall,,GRT,220,KW,220.0
224464000,109.3,Overall,,GRT,4415,KW,4415.0
224464000,109.3,Overall,,GRT,4415,KW,4415.0
224464000,109.3,Overall,,GRT,4415,KW,4415.0
224464000,109.3,Overall,,GRT,4415,KW,4415.0
224015550,37.5,Overall,,GRT,368,KW,368.0
224015550,37.5,Overall,,GRT,368,KW,368.0
224015550,37.5,Overall,,GRT,368,KW,368.0
224015550,37.5,Overall,,GRT,368,KW,368.0
224015550,37.5,Overall,,GRT,368,KW,368.0
224591000,46.12,Overall,,GRT,917,KW,917.0
224591000,46.12,Overall,,GRT,917,KW,917.0
224591000,46.12,Overall,,GRT,917,KW,917.0
224591000,46.12,Overall,,GRT,917,KW,917.0
224154000,46.45,Overall,,GRT,942,KW,942.0
224154000,46.45,Overall,,GRT,942,KW,942.0
224154000,46.45,Overall,,GRT,942,KW,942.0
224154000,46.45,Overall,,GRT,942,KW,942.0
432549000,,Registered,,GRT,2942,KW,2942.0
416003021,28.1,Overall,95.96,GT,600,HP,450.0
416196700,27.2,Overall,79.28,GT,600,HP,450.0
416002675,19.23,Overall,24.81,GT,485,HP,363.75
224987000,43.5,Overall,,GRT,662,KW,662.0
224987000,43.5,Overall,,GRT,662,KW,662.0
224987000,43.5,Overall,,GRT,662,KW,662.0
224987000,43.5,Overall,,GRT,662,KW,662.0
224733000,84.2,Overall,,GRT,3086,KW,3086.0
224733000,84.2,Overall,,GRT,3086,KW,3086.0
224733000,84.2,Overall,,GRT,3086,KW,3086.0
224733000,84.2,Overall,,GRT,3086,KW,3086.0
224156000,37.6,Overall,,GRT,456,KW,456.0
224156000,37.6,Overall,,GRT,456,KW,456.0
224156000,37.6,Overall,,GRT,456,KW,456.0
224156000,37.6,Overall,,GRT,456,KW,456.0
224156000,37.6,Overall,,GRT,456,KW,456.0
224017000,43.5,Overall,,GRT,646,KW,646.0
224017000,43.5,Overall,,GRT,646,KW,646.0
224017000,43.5,Overall,,GRT,646,KW,646.0
224017000,43.5,Overall,,GRT,646,KW,646.0
224017000,43.5,Overall,,GRT,646,KW,646.0
224189000,37.5,Overall,,GRT,57395,KW,57395.0
224189000,37.5,Overall,,GRT,57395,KW,57395.0
224189000,37.5,Overall,,GRT,57395,KW,57395.0
224189000,37.5,Overall,,GRT,57395,KW,57395.0
224189000,37.5,Overall,,GRT,57395,KW,57395.0
224556000,39.6,Overall,,GRT,459,KW,459.0
224556000,39.6,Overall,,GRT,459,KW,459.0
224556000,39.6,Overall,,GRT,459,KW,459.0
224556000,39.6,Overall,,GRT,459,KW,459.0
224556000,39.6,Overall,,GRT,459,KW,459.0
224727000,85.85,Overall,,GRT,3370,KW,3370.0
224727000,85.85,Overall,,GRT,3370,KW,3370.0
224727000,85.85,Overall,,GRT,3370,KW,3370.0
224727000,85.85,Overall,,GRT,3370,KW,3370.0
224782000,105,Overall,,GRT,4418,KW,4418.0
224782000,105,Overall,,GRT,4418,KW,4418.0
224782000,105,Overall,,GRT,4418,KW,4418.0
224782000,105,Overall,,GRT,4418,KW,4418.0
224088000,116,Overall,,GRT,5736,KW,5736.0
224088000,116,Overall,,GRT,5736,KW,5736.0
224680000,115,Overall,,GRT,4927,KW,4927.0
224680000,115,Overall,,GRT,4927,KW,4927.0
224680000,115,Overall,,GRT,4927,KW,4927.0
224318000,47.75,Overall,,GRT,1000,KW,1000.0
224318000,47.75,Overall,,GRT,1000,KW,1000.0
224318000,47.75,Overall,,GRT,1000,KW,1000.0
224318000,47.75,Overall,,GRT,1000,KW,1000.0
224318000,47.75,Overall,,GRT,1000,KW,1000.0
224472000,37.5,Overall,,GRT,589,KW,589.0
224472000,37.5,Overall,,GRT,589,KW,589.0
224472000,37.5,Overall,,GRT,589,KW,589.0
224472000,37.5,Overall,,GRT,589,KW,589.0
224651000,84.1,Overall,,GRT,3002,KW,3002.0
224651000,84.1,Overall,,GRT,3002,KW,3002.0
224651000,84.1,Overall,,GRT,3002,KW,3002.0
224051350,31,Overall,,GRT,387,KW,387.0
224051350,31,Overall,,GRT,387,KW,387.0
224051350,31,Overall,,GRT,387,KW,387.0
224051350,31,Overall,,GRT,387,KW,387.0
224051350,31,Overall,,GRT,387,KW,387.0
224717000,69.61,Overall,,GRT,2826,KW,2826.0
224717000,69.61,Overall,,GRT,2826,KW,2826.0
