mmsi,label,sublabel,length,tonnage,country
412452559,Fishing vessel,Fishing vessel,nan,nan,CHN
412452566,Fishing vessel,Fishing vessel,nan,nan,CHN
412452567,Fishing vessel,Fishing vessel,nan,nan,CHN
412452572,Fishing vessel,Fishing vessel,nan,nan,CHN
412452575,Fishing vessel,Fishing vessel,nan,nan,CHN
412452577,Fishing vessel,Fishing vessel,nan,nan,CHN
412452584,Fishing vessel,Fishing vessel,nan,nan,CHN
412452585,Fishing vessel,Fishing vessel,nan,nan,CHN
412452599,Fishing vessel,Fishing vessel,nan,nan,CHN
412452601,Fishing vessel,Fishing vessel,nan,nan,CHN
412452604,Fishing vessel,Fishing vessel,nan,nan,CHN
412452605,Fishing vessel,Fishing vessel,nan,nan,CHN
412452607,Fishing vessel,Fishing vessel,nan,nan,CHN
412452608,Fishing vessel,Fishing vessel,nan,nan,CHN
412452616,Fishing vessel,Fishing vessel,nan,nan,CHN
412452625,Fishing vessel,Fishing vessel,nan,nan,CHN
412452632,Fishing vessel,Fishing vessel,nan,nan,CHN
412452637,Fishing vessel,Fishing vessel,nan,nan,CHN
412452642,Fishing vessel,Fishing vessel,nan,nan,CHN
412452643,Fishing vessel,Fishing vessel,nan,nan,CHN
412452644,Fishing vessel,Fishing vessel,nan,nan,CHN
412452649,Fishing vessel,Fishing vessel,nan,nan,CHN
412452652,Fishing vessel,Fishing vessel,nan,nan,CHN
412452658,Fishing vessel,Fishing vessel,nan,nan,CHN
412452659,Fishing vessel,Fishing vessel,nan,nan,CHN
412452661,Fishing vessel,Fishing vessel,nan,nan,CHN
412452663,Fishing vessel,Fishing vessel,nan,nan,CHN
412452664,Fishing vessel,Fishing vessel,nan,nan,CHN
412452668,Fishing vessel,Fishing vessel,nan,nan,CHN
412452669,Fishing vessel,Fishing vessel,nan,nan,CHN
412452672,Fishing vessel,Fishing vessel,nan,nan,CHN
412452684,Fishing vessel,Fishing vessel,nan,nan,CHN
412452685,Fishing vessel,Fishing vessel,nan,nan,CHN
412452687,Fishing vessel,Fishing vessel,nan,nan,CHN
412452691,Fishing vessel,Fishing vessel,nan,nan,CHN
412452696,Fishing vessel,Fishing vessel,nan,nan,CHN
412452702,Fishing vessel,Fishing vessel,nan,nan,CHN
412452709,Fishing vessel,Fishing vessel,nan,nan,CHN
412452711,Fishing vessel,Fishing vessel,nan,nan,CHN
412452718,Fishing vessel,Fishing vessel,nan,nan,CHN
412452723,Fishing vessel,Fishing vessel,nan,nan,CHN
412452725,Fishing vessel,Fishing vessel,nan,nan,CHN
412452728,Fishing vessel,Fishing vessel,nan,nan,CHN
412452732,Fishing vessel,Fishing vessel,nan,nan,CHN
412452733,Fishing vessel,Fishing vessel,nan,nan,CHN
412452735,Fishing vessel,Fishing vessel,nan,nan,CHN
412452737,Fishing vessel,Fishing vessel,nan,nan,CHN
412452738,Fishing vessel,Fishing vessel,nan,nan,CHN
412452739,Fishing vessel,Fishing vessel,nan,nan,CHN
412452748,Fishing vessel,Fishing vessel,nan,nan,CHN
412452753,Fishing vessel,Fishing vessel,nan,nan,CHN
412452761,Fishing vessel,Fishing vessel,nan,nan,CHN
412452763,Fishing vessel,Fishing vessel,nan,nan,CHN
412452769,Fishing vessel,Fishing vessel,nan,nan,CHN
412452771,Fishing vessel,Fishing vessel,nan,nan,CHN
412452777,Fishing vessel,Fishing vessel,nan,nan,CHN
412452783,Fishing vessel,Fishing vessel,nan,nan,CHN
412452787,Fishing vessel,Fishing vessel,nan,nan,CHN
412452792,Fishing vessel,Fishing vessel,nan,nan,CHN
412452793,Fishing vessel,Fishing vessel,nan,nan,CHN
412452795,Fishing vessel,Fishing vessel,nan,nan,CHN
412452799,Fishing vessel,Fishing vessel,nan,nan,CHN
412452808,Fishing vessel,Fishing vessel,nan,nan,CHN
412452809,Fishing vessel,Fishing vessel,nan,nan,CHN
412452811,Fishing vessel,Fishing vessel,nan,nan,CHN
412452812,Fishing vessel,Fishing vessel,nan,nan,CHN
412452813,Fishing vessel,Fishing vessel,nan,nan,CHN
412452814,Fishing vessel,Fishing vessel,nan,nan,CHN
412452819,Fishing vessel,Fishing vessel,nan,nan,CHN
412452824,Fishing vessel,Fishing vessel,nan,nan,CHN
412452828,Fishing vessel,Fishing vessel,nan,nan,CHN
412452831,Fishing vessel,Fishing vessel,nan,nan,CHN
412452833,Fishing vessel,Fishing vessel,nan,nan,CHN
412452838,Fishing vessel,Fishing vessel,nan,nan,CHN
412452841,Fishing vessel,Fishing vessel,nan,nan,CHN
412452844,Fishing vessel,Fishing vessel,nan,nan,CHN
412452845,Fishing vessel,Fishing vessel,nan,nan,CHN
412452849,Fishing vessel,Fishing vessel,nan,nan,CHN
412452851,Fishing vessel,Fishing vessel,nan,nan,CHN
412452862,Fishing vessel,Fishing vessel,nan,nan,CHN
412452865,Fishing vessel,Fishing vessel,nan,nan,CHN
412452872,Fishing vessel,Fishing vessel,nan,nan,CHN
412452879,Fishing vessel,Fishing vessel,nan,nan,CHN
412452882,Fishing vessel,Fishing vessel,nan,nan,CHN
412452883,Fishing vessel,Fishing vessel,nan,nan,CHN
412452889,Fishing vessel,Fishing vessel,nan,nan,CHN
412452891,Fishing vessel,Fishing vessel,nan,nan,CHN
412452893,Fishing vessel,Fishing vessel,nan,nan,CHN
412452896,Fishing vessel,Fishing vessel,nan,nan,CHN
412452897,Fishing vessel,Fishing vessel,nan,nan,CHN
412452903,Fishing vessel,Fishing vessel,nan,nan,CHN
412452906,Fishing vessel,Fishing vessel,nan,nan,CHN
412452909,Fishing vessel,Fishing vessel,nan,nan,CHN
412452917,Fishing vessel,Fishing vessel,nan,nan,CHN
412452918,Fishing vessel,Fishing vessel,nan,nan,CHN
412452938,Fishing vessel,Fishing vessel,nan,nan,CHN
412452945,Fishing vessel,Fishing vessel,nan,nan,CHN
412452949,Fishing vessel,Fishing vessel,nan,nan,CHN
412452954,Fishing vessel,Fishing vessel,nan,nan,CHN
412452955,Fishing vessel,Fishing vessel,nan,nan,CHN
412452956,Fishing vessel,Fishing vessel,nan,nan,CHN
412452958,Fishing vessel,Fishing vessel,nan,nan,CHN
412452962,Fishing vessel,Fishing vessel,nan,nan,CHN
412452963,Fishing vessel,Fishing vessel,nan,nan,CHN
412452976,Fishing vessel,Fishing vessel,nan,nan,CHN
412452977,Fishing vessel,Fishing vessel,nan,nan,CHN
412452979,Fishing vessel,Fishing vessel,nan,nan,CHN
412452981,Fishing vessel,Fishing vessel,nan,nan,CHN
412452985,Fishing vessel,Fishing vessel,nan,nan,CHN
412452992,Fishing vessel,Fishing vessel,nan,nan,CHN
412452996,Fishing vessel,Fishing vessel,nan,nan,CHN
412452998,Fishing vessel,Fishing vessel,nan,nan,CHN
412453002,Fishing vessel,Fishing vessel,nan,nan,CHN
412453005,Fishing vessel,Fishing vessel,nan,nan,CHN
412453333,Fishing vessel,Fishing vessel,nan,nan,CHN
412453456,Fishing vessel,Fishing vessel,nan,nan,CHN
412453941,Fishing vessel,Fishing vessel,nan,nan,CHN
412454214,Fishing vessel,Fishing vessel,nan,nan,CHN
412454412,Fishing vessel,Fishing vessel,nan,nan,CHN
412455003,Fishing vessel,Fishing vessel,nan,nan,CHN
412455025,Fishing vessel,Fishing vessel,nan,nan,CHN
412455225,Fishing vessel,Fishing vessel,nan,nan,CHN
412455336,Fishing vessel,Fishing vessel,nan,nan,CHN
412455442,Fishing vessel,Fishing vessel,nan,nan,CHN
412455515,Fishing vessel,Fishing vessel,nan,nan,CHN
412455555,Fishing vessel,Fishing vessel,nan,nan,CHN
412455722,Fishing vessel,Fishing vessel,nan,nan,CHN
412455889,Fishing vessel,Fishing vessel,nan,nan,CHN
412455930,Fishing vessel,Fishing vessel,nan,nan,CHN
412455986,Fishing vessel,Fishing vessel,nan,nan,CHN
412456000,Fishing vessel,Fishing vessel,nan,nan,CHN
412456010,Fishing vessel,Fishing vessel,nan,nan,CHN
412456033,Fishing vessel,Fishing vessel,nan,nan,CHN
412456118,Fishing vessel,Fishing vessel,nan,nan,CHN
412456300,Fishing vessel,Fishing vessel,nan,nan,CHN
412456338,Fishing vessel,Fishing vessel,nan,nan,CHN
412456526,Fishing vessel,Fishing vessel,nan,nan,CHN
412456666,Fishing vessel,Fishing vessel,nan,nan,CHN
412456743,Fishing vessel,Fishing vessel,nan,nan,CHN
412456777,Fishing vessel,Fishing vessel,nan,nan,CHN
412456787,Fishing vessel,Fishing vessel,nan,nan,CHN
412456852,Fishing vessel,Fishing vessel,nan,nan,CHN
412456859,Fishing vessel,Fishing vessel,nan,nan,CHN
412456968,Fishing vessel,Fishing vessel,nan,nan,CHN
412456975,Fishing vessel,Fishing vessel,nan,nan,CHN
412457004,Fishing vessel,Fishing vessel,nan,nan,CHN
412457011,Fishing vessel,Fishing vessel,nan,nan,CHN
412457054,Fishing vessel,Fishing vessel,nan,nan,CHN
412457063,Fishing vessel,Fishing vessel,nan,nan,CHN
412457509,Fishing vessel,Fishing vessel,nan,nan,CHN
412457518,Fishing vessel,Fishing vessel,nan,nan,CHN
412457636,Fishing vessel,Fishing vessel,nan,nan,CHN
412457733,Fishing vessel,Fishing vessel,nan,nan,CHN
412457856,Fishing vessel,Fishing vessel,nan,nan,CHN
412458888,Fishing vessel,Fishing vessel,nan,nan,CHN
412459057,Fishing vessel,Fishing vessel,nan,nan,CHN
412459562,Fishing vessel,Fishing vessel,nan,nan,CHN
412459908,Fishing vessel,Fishing vessel,nan,nan,CHN
412459909,Fishing vessel,Fishing vessel,nan,nan,CHN
412459922,Fishing vessel,Fishing vessel,nan,nan,CHN
412459929,Fishing vessel,Fishing vessel,nan,nan,CHN
412459937,Fishing vessel,Fishing vessel,nan,nan,CHN
412459942,Fishing vessel,Fishing vessel,nan,nan,CHN
412459946,Fishing vessel,Fishing vessel,nan,nan,CHN
412459948,Fishing vessel,Fishing vessel,nan,nan,CHN
412459954,Fishing vessel,Fishing vessel,nan,nan,CHN
412459957,Fishing vessel,Fishing vessel,nan,nan,CHN
412459965,Fishing vessel,Fishing vessel,nan,nan,CHN
412459972,Fishing vessel,Fishing vessel,nan,nan,CHN
412459977,Fishing vessel,Fishing vessel,nan,nan,CHN
412459992,Fishing vessel,Fishing vessel,nan,nan,CHN
412459993,Fishing vessel,Fishing vessel,nan,nan,CHN
412459995,Fishing vessel,Fishing vessel,nan,nan,CHN
412460001,Longliners,Longliners,46.880000000000017,576.0,CHN
412460002,Longliners,Longliners,34.0,268.0,CHN
412460003,Fishing vessel,Fishing vessel,nan,nan,CHN
412460004,Fishing vessel,Fishing vessel,nan,nan,CHN
412460005,Fishing vessel,Fishing vessel,nan,nan,CHN
412460007,Fishing vessel,Fishing vessel,nan,nan,CHN
412460008,Fishing vessel,Fishing vessel,nan,nan,CHN
412460009,Fishing vessel,Fishing vessel,nan,nan,CHN
412460029,Longliners,Longliners,49.139999999999972,514.0,CHN
412460043,Longliners,Longliners,49.68,493.0,CHN
412460052,Fishing vessel,Fishing vessel,nan,nan,CHN
412460053,Fishing vessel,Fishing vessel,nan,nan,CHN
412460054,Fishing vessel,Fishing vessel,nan,nan,CHN
412460055,Fishing vessel,Fishing vessel,nan,nan,CHN
412460073,Fishing vessel,Fishing vessel,nan,nan,CHN
412460075,Longliners,Longliners,38.149999999999999,296.0,CHN
412460093,Fishing vessel,Fishing vessel,nan,nan,CHN
412460095,Fishing vessel,Fishing vessel,nan,nan,CHN
412460108,Fishing vessel,Fishing vessel,nan,nan,CHN
412460109,Fishing vessel,Fishing vessel,nan,nan,CHN
412460114,Fishing vessel,Fishing vessel,nan,nan,CHN
412460115,Longliners,Longliners,38.149999999999999,296.0,CHN
412460164,Fishing vessel,Fishing vessel,nan,nan,CHN
412460165,Fishing vessel,Fishing vessel,nan,nan,CHN
412460184,Fishing vessel,Fishing vessel,nan,nan,CHN
412460189,Fishing vessel,Fishing vessel,nan,nan,CHN
412460191,Fishing vessel,Fishing vessel,nan,nan,CHN
412460196,Fishing vessel,Fishing vessel,nan,nan,CHN
412460197,Fishing vessel,Fishing vessel,nan,nan,CHN
412460198,Fishing vessel,Fishing vessel,nan,nan,CHN
412460203,Fishing vessel,Fishing vessel,nan,nan,CHN
412460206,Fishing vessel,Fishing vessel,nan,nan,CHN
412460207,Fishing vessel,Fishing vessel,nan,nan,CHN
412460208,Fishing vessel,Fishing vessel,nan,nan,CHN
412460209,Fishing vessel,Fishing vessel,nan,nan,CHN
412460212,Fishing vessel,Fishing vessel,nan,nan,CHN
412460213,Fishing vessel,Fishing vessel,nan,nan,CHN
412460215,Fishing vessel,Fishing vessel,nan,nan,CHN
412460217,Fishing vessel,Fishing vessel,nan,nan,CHN
412460218,Fishing vessel,Fishing vessel,nan,nan,CHN
412460221,Fishing vessel,Fishing vessel,nan,nan,CHN
412460222,Fishing vessel,Fishing vessel,nan,nan,CHN
412460223,Fishing vessel,Fishing vessel,nan,nan,CHN
412460225,Fishing vessel,Fishing vessel,nan,nan,CHN
412460229,Fishing vessel,Fishing vessel,nan,nan,CHN
412460233,Fishing vessel,Fishing vessel,nan,nan,CHN
412460234,Fishing vessel,Fishing vessel,nan,nan,CHN
412460235,Fishing vessel,Fishing vessel,nan,nan,CHN
412460239,Fishing vessel,Fishing vessel,nan,nan,CHN
412460241,Fishing vessel,Fishing vessel,nan,nan,CHN
412460243,Fishing vessel,Fishing vessel,nan,nan,CHN
412460244,Fishing vessel,Fishing vessel,nan,nan,CHN
412460245,Fishing vessel,Fishing vessel,nan,nan,CHN
412460252,Fishing vessel,Fishing vessel,nan,nan,CHN
412460255,Fishing vessel,Fishing vessel,nan,nan,CHN
412460258,Fishing vessel,Fishing vessel,nan,nan,CHN
412460259,Fishing vessel,Fishing vessel,nan,nan,CHN
412460261,Fishing vessel,Fishing vessel,nan,nan,CHN
412460263,Fishing vessel,Fishing vessel,nan,nan,CHN
412460264,Fishing vessel,Fishing vessel,nan,nan,CHN
412460266,Fishing vessel,Fishing vessel,nan,nan,CHN
412460268,Fishing vessel,Fishing vessel,nan,nan,CHN
412460271,Fishing vessel,Fishing vessel,nan,nan,CHN
412460274,Fishing vessel,Fishing vessel,nan,nan,CHN
412460277,Fishing vessel,Fishing vessel,nan,nan,CHN
412460278,Longliners,Longliners,39.68,362.0,CHN
412460279,Longliners,Longliners,39.68,362.0,CHN
412460281,Longliners,Longliners,38.850000000000001,302.0,nan
412460282,Longliners,Longliners,38.850000000000001,302.0,CHN
412460283,Longliners,Longliners,38.850000000000001,302.0,CHN
412460284,Longliners,Longliners,38.850000000000001,302.0,CHN
412460285,Longliners,Longliners,38.850000000000001,302.0,nan
412460286,Longliners,Longliners,38.850000000000001,302.0,CHN
412460287,Longliners,Longliners,38.850000000000001,302.0,CHN
412460288,Longliners,Longliners,38.850000000000001,302.0,CHN
412460289,Longliners,Longliners,38.850000000000001,302.0,nan
412460295,Fishing vessel,Fishing vessel,nan,nan,CHN
412460296,Longliners,Longliners,35.299999999999997,295.0,CHN
412460297,Longliners,Longliners,35.299999999999997,295.0,CHN
412460299,Longliners,Longliners,49.989999999999903,514.0,CHN
412460308,Fishing vessel,Fishing vessel,nan,nan,CHN
412460373,Fishing vessel,Fishing vessel,nan,nan,CHN
412460381,Fishing vessel,Fishing vessel,nan,nan,CHN
412460388,Fishing vessel,Fishing vessel,nan,nan,CHN
412460394,Fishing vessel,Fishing vessel,nan,nan,CHN
412460395,Fishing vessel,Fishing vessel,nan,nan,CHN
412460417,Fishing vessel,Fishing vessel,nan,nan,CHN
412460488,Fishing vessel,Fishing vessel,nan,nan,CHN
412460517,Fishing vessel,Fishing vessel,nan,nan,CHN
412460529,Fishing vessel,Fishing vessel,nan,nan,CHN
412460537,Fishing vessel,Fishing vessel,nan,nan,CHN
412460545,Fishing vessel,Fishing vessel,nan,nan,CHN
412460552,Fishing vessel,Fishing vessel,nan,nan,CHN
412460561,Fishing vessel,Fishing vessel,nan,nan,CHN
412460563,Fishing vessel,Fishing vessel,nan,nan,CHN
412460566,Fishing vessel,Fishing vessel,nan,nan,CHN
412460576,Fishing vessel,Fishing vessel,nan,nan,CHN
412460583,Fishing vessel,Fishing vessel,nan,nan,CHN
412460586,Fishing vessel,Fishing vessel,nan,nan,CHN
412460588,Fishing vessel,Fishing vessel,nan,nan,CHN
412460592,Fishing vessel,Fishing vessel,nan,nan,CHN
412460593,Fishing vessel,Fishing vessel,nan,nan,CHN
412460594,Fishing vessel,Fishing vessel,nan,nan,CHN
412460595,Fishing vessel,Fishing vessel,nan,nan,CHN
412460596,Fishing vessel,Fishing vessel,nan,nan,CHN
412460599,Fishing vessel,Fishing vessel,nan,nan,CHN
412460601,Fishing vessel,Fishing vessel,nan,nan,CHN
412460603,Fishing vessel,Fishing vessel,nan,nan,CHN
412460604,Fishing vessel,Fishing vessel,nan,nan,CHN
412460608,Fishing vessel,Fishing vessel,nan,nan,CHN
412460611,Fishing vessel,Fishing vessel,nan,nan,CHN
412460614,Fishing vessel,Fishing vessel,nan,nan,CHN
412460616,Fishing vessel,Fishing vessel,nan,nan,CHN
412460617,Fishing vessel,Fishing vessel,nan,nan,CHN
412460621,Fishing vessel,Fishing vessel,nan,nan,CHN
412460629,Fishing vessel,Fishing vessel,nan,nan,CHN
412460632,Fishing vessel,Fishing vessel,nan,nan,CHN
412460633,Fishing vessel,Fishing vessel,nan,nan,CHN
412460638,Fishing vessel,Fishing vessel,nan,nan,CHN
412460656,Fishing vessel,Fishing vessel,nan,nan,CHN
412460661,Fishing vessel,Fishing vessel,nan,nan,CHN
412460662,Fishing vessel,Fishing vessel,nan,nan,CHN
412460667,Fishing vessel,Fishing vessel,nan,nan,CHN
412460669,Fishing vessel,Fishing vessel,nan,nan,CHN
412460671,Fishing vessel,Fishing vessel,nan,nan,CHN
412460674,Fishing vessel,Fishing vessel,nan,nan,CHN
412460675,Fishing vessel,Fishing vessel,nan,nan,CHN
412460677,Fishing vessel,Fishing vessel,nan,nan,CHN
412460681,Fishing vessel,Fishing vessel,nan,nan,CHN
412460682,Fishing vessel,Fishing vessel,nan,nan,CHN
412460683,Fishing vessel,Fishing vessel,nan,nan,CHN
412460685,Fishing vessel,Fishing vessel,nan,nan,CHN
412460687,Fishing vessel,Fishing vessel,nan,nan,CHN
412460688,Fishing vessel,Fishing vessel,nan,nan,CHN
412460689,Fishing vessel,Fishing vessel,nan,nan,CHN
412460691,Fishing vessel,Fishing vessel,nan,nan,CHN
412460692,Fishing vessel,Fishing vessel,nan,nan,CHN
412460694,Fishing vessel,Fishing vessel,nan,nan,CHN
412460696,Fishing vessel,Fishing vessel,nan,nan,CHN
412460698,Fishing vessel,Fishing vessel,nan,nan,CHN
412460699,Fishing vessel,Fishing vessel,nan,nan,CHN
412460701,Fishing vessel,Fishing vessel,nan,nan,CHN
412460703,Fishing vessel,Fishing vessel,nan,nan,CHN
412460705,Fishing vessel,Fishing vessel,nan,nan,CHN
412460708,Fishing vessel,Fishing vessel,nan,nan,CHN
412460709,Fishing vessel,Fishing vessel,nan,nan,CHN
412460712,Fishing vessel,Fishing vessel,nan,nan,CHN
412460713,Fishing vessel,Fishing vessel,nan,nan,CHN
412460716,Fishing vessel,Fishing vessel,nan,nan,CHN
412460717,Fishing vessel,Fishing vessel,nan,nan,CHN
412460718,Fishing vessel,Fishing vessel,nan,nan,CHN
412460719,Fishing vessel,Fishing vessel,nan,nan,CHN
412460721,Fishing vessel,Fishing vessel,nan,nan,CHN
412460723,Fishing vessel,Fishing vessel,nan,nan,CHN
412460724,Fishing vessel,Fishing vessel,nan,nan,CHN
412460726,Fishing vessel,Fishing vessel,nan,nan,CHN
412460729,Fishing vessel,Fishing vessel,nan,nan,CHN
412460733,Fishing vessel,Fishing vessel,nan,nan,CHN
412460735,Fishing vessel,Fishing vessel,nan,nan,CHN
412460736,Fishing vessel,Fishing vessel,nan,nan,CHN
412460737,Fishing vessel,Fishing vessel,nan,nan,CHN
412460739,Fishing vessel,Fishing vessel,nan,nan,CHN
412460741,Fishing vessel,Fishing vessel,nan,nan,CHN
412460742,Fishing vessel,Fishing vessel,nan,nan,CHN
412460743,Fishing vessel,Fishing vessel,nan,nan,CHN
412460744,Fishing vessel,Fishing vessel,nan,nan,CHN
412460746,Fishing vessel,Fishing vessel,nan,nan,CHN
412460747,Fishing vessel,Fishing vessel,nan,nan,CHN
412460749,Fishing vessel,Fishing vessel,nan,nan,CHN
412460751,Fishing vessel,Fishing vessel,nan,nan,CHN
412460752,Fishing vessel,Fishing vessel,nan,nan,CHN
412460753,Fishing vessel,Fishing vessel,nan,nan,CHN
412460754,Fishing vessel,Fishing vessel,nan,nan,CHN
412460756,Fishing vessel,Fishing vessel,nan,nan,CHN
412460758,Fishing vessel,Fishing vessel,nan,nan,CHN
412460759,Fishing vessel,Fishing vessel,nan,nan,CHN
412460762,Fishing vessel,Fishing vessel,nan,nan,CHN
412460765,Fishing vessel,Fishing vessel,nan,nan,CHN
412460768,Fishing vessel,Fishing vessel,nan,nan,CHN
412460769,Fishing vessel,Fishing vessel,nan,nan,CHN
412460772,Fishing vessel,Fishing vessel,nan,nan,CHN
412460773,Fishing vessel,Fishing vessel,nan,nan,CHN
412460775,Fishing vessel,Fishing vessel,nan,nan,CHN
412460779,Fishing vessel,Fishing vessel,nan,nan,CHN
412460781,Fishing vessel,Fishing vessel,nan,nan,CHN
412460785,Fishing vessel,Fishing vessel,nan,nan,CHN
412460786,Fishing vessel,Fishing vessel,nan,nan,CHN
412460787,Fishing vessel,Fishing vessel,nan,nan,CHN
412460788,Fishing vessel,Fishing vessel,nan,nan,CHN
412460791,Fishing vessel,Fishing vessel,nan,nan,CHN
412460792,Fishing vessel,Fishing vessel,nan,nan,CHN
412460794,Fishing vessel,Fishing vessel,nan,nan,CHN
412460795,Fishing vessel,Fishing vessel,nan,nan,CHN
412460797,Fishing vessel,Fishing vessel,nan,nan,CHN
412460798,Fishing vessel,Fishing vessel,nan,nan,CHN
412460799,Fishing vessel,Fishing vessel,nan,nan,CHN
412460805,Fishing vessel,Fishing vessel,nan,nan,CHN
412460806,Fishing vessel,Fishing vessel,nan,nan,CHN
412460815,Fishing vessel,Fishing vessel,nan,nan,CHN
412460816,Fishing vessel,Fishing vessel,nan,nan,CHN
412460817,Fishing vessel,Fishing vessel,nan,nan,CHN
412460818,Fishing vessel,Fishing vessel,nan,nan,CHN
412460819,Fishing vessel,Fishing vessel,nan,nan,CHN
412460821,Fishing vessel,Fishing vessel,nan,nan,CHN
412460822,Fishing vessel,Fishing vessel,nan,nan,CHN
412460823,Fishing vessel,Fishing vessel,nan,nan,CHN
412460833,Fishing vessel,Fishing vessel,nan,nan,CHN
412460834,Fishing vessel,Fishing vessel,nan,nan,CHN
412460836,Fishing vessel,Fishing vessel,nan,nan,CHN
412460837,Fishing vessel,Fishing vessel,nan,nan,CHN
412460838,Fishing vessel,Fishing vessel,nan,nan,CHN
412460841,Fishing vessel,Fishing vessel,nan,nan,CHN
412460843,Fishing vessel,Fishing vessel,nan,nan,CHN
412460845,Fishing vessel,Fishing vessel,nan,nan,CHN
412460846,Fishing vessel,Fishing vessel,nan,nan,CHN
412460849,Fishing vessel,Fishing vessel,nan,nan,CHN
412460861,Fishing vessel,Fishing vessel,nan,nan,CHN
412460866,Fishing vessel,Fishing vessel,nan,nan,CHN
412460878,Fishing vessel,Fishing vessel,nan,nan,CHN
412460884,Fishing vessel,Fishing vessel,nan,nan,CHN
412460888,Fishing vessel,Fishing vessel,nan,nan,CHN
412460889,Fishing vessel,Fishing vessel,nan,nan,CHN
412460910,Passenger,Passenger,nan,nan,nan
412460920,Passenger,Passenger,nan,nan,nan
412460951,Fishing vessel,Fishing vessel,nan,nan,CHN
412460964,Fishing vessel,Fishing vessel,nan,nan,CHN
412460967,Fishing vessel,Fishing vessel,nan,nan,CHN
412460994,Fishing vessel,Fishing vessel,nan,nan,CHN
412461023,Fishing vessel,Fishing vessel,nan,nan,CHN
412461028,Fishing vessel,Fishing vessel,nan,nan,CHN
412461075,Fishing vessel,Fishing vessel,nan,nan,CHN
412461077,Fishing vessel,Fishing vessel,nan,nan,CHN
412461102,Fishing vessel,Fishing vessel,nan,nan,CHN
412461122,Fishing vessel,Fishing vessel,nan,nan,CHN
412461175,Fishing vessel,Fishing vessel,nan,nan,CHN
412461182,Fishing vessel,Fishing vessel,nan,nan,CHN
412461183,Fishing vessel,Fishing vessel,nan,nan,CHN
412461188,Fishing vessel,Fishing vessel,nan,nan,CHN
412461196,Fishing vessel,Fishing vessel,nan,nan,CHN
412461218,Fishing vessel,Fishing vessel,nan,nan,CHN
412461223,Fishing vessel,Fishing vessel,nan,nan,CHN
412461242,Fishing vessel,Fishing vessel,nan,nan,CHN
412461256,Fishing vessel,Fishing vessel,nan,nan,CHN
412461263,Fishing vessel,Fishing vessel,nan,nan,CHN
412461288,Fishing vessel,Fishing vessel,nan,nan,CHN
412461291,Fishing vessel,Fishing vessel,nan,nan,CHN
412461294,Fishing vessel,Fishing vessel,nan,nan,CHN
412461295,Fishing vessel,Fishing vessel,nan,nan,CHN
412461309,Fishing vessel,Fishing vessel,nan,nan,CHN
412461316,Fishing vessel,Fishing vessel,nan,nan,CHN
412461317,Fishing vessel,Fishing vessel,nan,nan,CHN
412461318,Fishing vessel,Fishing vessel,nan,nan,CHN
412461327,Fishing vessel,Fishing vessel,nan,nan,CHN
412461328,Fishing vessel,Fishing vessel,nan,nan,CHN
412461339,Fishing vessel,Fishing vessel,nan,nan,CHN
412461344,Fishing vessel,Fishing vessel,nan,nan,CHN
412461346,Fishing vessel,Fishing vessel,nan,nan,CHN
412461352,Fishing vessel,Fishing vessel,nan,nan,CHN
412461353,Fishing vessel,Fishing vessel,nan,nan,CHN
412461354,Fishing vessel,Fishing vessel,nan,nan,CHN
412461371,Fishing vessel,Fishing vessel,nan,nan,CHN
412461375,Fishing vessel,Fishing vessel,nan,nan,CHN
412461376,Fishing vessel,Fishing vessel,nan,nan,CHN
412461384,Fishing vessel,Fishing vessel,nan,nan,CHN
412461386,Fishing vessel,Fishing vessel,nan,nan,CHN
412461388,Fishing vessel,Fishing vessel,nan,nan,CHN
412461390,Seismic vessel,Seismic vessel,nan,nan,nan
412461395,Fishing vessel,Fishing vessel,nan,nan,CHN
412461429,Fishing vessel,Fishing vessel,nan,nan,CHN
412461483,Fishing vessel,Fishing vessel,nan,nan,CHN
412461494,Fishing vessel,Fishing vessel,nan,nan,CHN
412461503,Fishing vessel,Fishing vessel,nan,nan,CHN
412461518,Fishing vessel,Fishing vessel,nan,nan,CHN
412461522,Fishing vessel,Fishing vessel,nan,nan,CHN
412461524,Fishing vessel,Fishing vessel,nan,nan,CHN
412461525,Fishing vessel,Fishing vessel,nan,nan,CHN
412461526,Fishing vessel,Fishing vessel,nan,nan,CHN
412461528,Fishing vessel,Fishing vessel,nan,nan,CHN
412461541,Fishing vessel,Fishing vessel,nan,nan,CHN
412461544,Fishing vessel,Fishing vessel,nan,nan,CHN
412461545,Fishing vessel,Fishing vessel,nan,nan,CHN
412461547,Fishing vessel,Fishing vessel,nan,nan,CHN
412461559,Fishing vessel,Fishing vessel,nan,nan,CHN
412461561,Fishing vessel,Fishing vessel,nan,nan,CHN
412461567,Fishing vessel,Fishing vessel,nan,nan,CHN
412461572,Fishing vessel,Fishing vessel,nan,nan,CHN
412461577,Fishing vessel,Fishing vessel,nan,nan,CHN
412461579,Fishing vessel,Fishing vessel,nan,nan,CHN
412461595,Fishing vessel,Fishing vessel,nan,nan,CHN
412461616,Fishing vessel,Fishing vessel,nan,nan,CHN
412461627,Fishing vessel,Fishing vessel,nan,nan,CHN
412461642,Fishing vessel,Fishing vessel,nan,nan,CHN
412461666,Fishing vessel,Fishing vessel,nan,nan,CHN
412461669,Fishing vessel,Fishing vessel,nan,nan,CHN
